row,col,fitted_celltype,Dataset,PCA1,PCA2,UMAP1,UMAP2,UMAP1_cluster,domain_cluster,Tumor_label
real_1509,238.0005,42.97789,Prolif_Invasive_Tumor,Xenium Reference,-3.53453235838015,-2.88892699000824,5.07107423508139,6.89867831619453,4,Domain 1,Tumor
real_1510,200,61.15394,Invasive_Tumor,Xenium Reference,-3.44019590200535,1.59876233483574,7.28612016403647,8.61196090133857,1,Domain 4,Tumor
real_1511,208.6937,59.92387,Invasive_Tumor,Xenium Reference,0.358354278319494,-2.84623699243438,7.90356801712485,-1.67187164871026,3,Domain 1,Tumor
real_1512,202.3011,62.42254,Invasive_Tumor,Xenium Reference,-1.81131961596584,-1.02533626905695,9.67790769302817,1.05749751480292,3,Domain 1,Tumor
real_1513,205.2224,65.86739,Invasive_Tumor,Xenium Reference,-1.2590346370784,-2.81453948347965,7.52076219284506,-0.288199888151178,3,Domain 1,Tumor
real_1514,200.9832,66.11201,Invasive_Tumor,Xenium Reference,-2.33326227889402,0.0297115998583624,7.50400899612876,3.17376996429633,3,Domain 1,Tumor
real_1515,207.691,68.67082,Invasive_Tumor,Xenium Reference,3.46774930817604,-2.9177011420165,7.2023293849227,-3.67630432693292,3,Domain 1,Tumor
real_1516,207.076,70.51758,Invasive_Tumor,Xenium Reference,1.95192194979342,-2.50804188992505,6.87293552124472,-2.72367070762444,3,Domain 1,Tumor
real_1517,200.4662,72.80791,Stromal,Xenium Reference,1.4706249574988,0.0491418766721434,4.1024029132125,0.235775722581854,3,Domain 1,Tumor
real_1518,208.2996,72.0504,Stromal,Xenium Reference,1.7422910993091,-2.69530039103264,7.00049422943564,-2.7564681634121,3,Domain 1,Tumor
real_1519,202.6153,67.63655,Invasive_Tumor,Xenium Reference,-0.890581980090557,-1.19929805735088,4.25564168655844,0.334164036828986,3,Domain 1,Tumor
real_1520,201.6543,69.51136,Stromal,Xenium Reference,3.56259271971495,0.471277914790343,2.23995469772788,-13.1678891047649,6,Domain 2,Stromal
real_1521,201.4398,70.95384,Stromal,Xenium Reference,3.47441605653796,0.504450481428616,2.23574184143515,-13.169239507597,6,Domain 2,Stromal
real_1522,202.4118,72.26389,Stromal,Xenium Reference,3.02415169814422,-1.06033448032233,2.22214029991599,-13.193973050993,6,Domain 2,Stromal
real_1523,209.9385,66.26515,Macrophages_1,Xenium Reference,7.4160084938942,-2.31002414664433,5.35268090927573,-14.5976891383343,6,Domain 2,Stromal
real_1524,206.5926,61.06755,Endothelial,Xenium Reference,4.58905437747014,-1.35158387937172,7.92997430527182,-20.4873833522015,7,Domain 3,Tumor
real_1525,214.2597,61.50967,Invasive_Tumor,Xenium Reference,-2.01756011767713,-3.22165853708728,5.5039536830184,1.87867189796638,3,Domain 1,Tumor
real_1526,211.3387,61.82375,Invasive_Tumor,Xenium Reference,-2.77791351205017,-2.88819075877906,6.88469289505454,2.23126579673957,3,Domain 1,Tumor
real_1527,208.7597,62.64112,Invasive_Tumor,Xenium Reference,1.08515458450483,-2.9684471432488,7.24998830521079,-1.74970616547395,3,Domain 1,Tumor
real_1528,206.1271,62.9955,Stromal,Xenium Reference,3.12418679364031,-1.59811912720938,3.61055921280356,-12.783084379118,6,Domain 2,Stromal
real_1529,211.346,63.04401,Invasive_Tumor,Xenium Reference,-0.613024364230832,-3.28763241648525,6.25981401169272,-0.156754003446588,3,Domain 1,Tumor
real_1530,214.2237,64.00214,Invasive_Tumor,Xenium Reference,0.468111152509486,-2.87547507441829,6.18228315079184,-0.750600086133966,3,Domain 1,Tumor
real_1531,212.9716,65.82366,Stromal,Xenium Reference,4.7686544113939,-2.88952494492747,6.84029697144003,-3.57731603233148,3,Domain 1,Tumor
real_1532,211.7295,60.29262,Invasive_Tumor,Xenium Reference,-4.3347447651644,-2.67100245850554,11.9184424754378,11.48669387253,2,Domain 1,Tumor
real_1533,205.4232,59.90289,Endothelial,Xenium Reference,4.76857084358834,-1.15443734045781,6.61508868896933,-19.3183388575726,7,Domain 3,Tumor
real_1534,203.4341,63.38683,Invasive_Tumor,Xenium Reference,-1.77859890078561,-1.92070266109518,9.85443948471518,0.291328085977545,3,Domain 1,Tumor
real_1535,204.1539,64.46181,Invasive_Tumor,Xenium Reference,-1.99194614574861,-2.38724327310586,9.68348001205893,0.548695696908942,3,Domain 1,Tumor
real_1536,210.5381,64.12087,Invasive_Tumor,Xenium Reference,2.8016875903373,-3.62046882116224,6.38792918884726,-1.66179461924363,3,Domain 1,Tumor
real_1537,209.1579,64.99814,Macrophages_1,Xenium Reference,4.83188299640109,-2.68749401709307,6.87371133530112,-10.7411475047283,6,Domain 2,Stromal
real_1538,206.748,67.01446,Invasive_Tumor,Xenium Reference,1.36666569794278,-3.0644212573323,6.44050477707358,-1.28178533686329,3,Domain 1,Tumor
real_1539,210.834,67.61467,Endothelial,Xenium Reference,9.27139169010244,-2.13026183347854,6.73591541016074,-21.0003399714642,7,Domain 3,Tumor
real_1540,204.6826,69.09469,Invasive_Tumor,Xenium Reference,-0.226138044587077,-2.25070610502961,4.24086831772299,0.277015103418341,3,Domain 1,Tumor
real_1541,209.8562,68.88919,Endothelial,Xenium Reference,7.97583804405326,-2.30833825610308,6.86910031998129,-21.2622799739056,7,Domain 3,Tumor
real_1542,211.1768,69.02315,Endothelial,Xenium Reference,8.91790029954062,-1.92131702514681,6.99114154541464,-21.1973061427288,7,Domain 3,Tumor
real_1543,214.2231,68.85647,Macrophages_1,Xenium Reference,3.26490905768113,-2.4871311687631,5.34888147079917,-12.9277968272381,6,Domain 2,Stromal
real_1544,212.86,69.28872,Stromal,Xenium Reference,6.71293597080518,-2.11028387843662,5.06755946838828,-13.6017660960369,6,Domain 2,Stromal
real_1545,210.7509,70.2939,Endothelial,Xenium Reference,7.0637952315576,-2.11298203094911,6.73037122452231,-19.8539643153362,7,Domain 3,Tumor
real_1546,205.0358,72.09679,Stromal,Xenium Reference,3.28490873514515,-1.64501899318285,2.37462137901755,-13.0340113505535,6,Domain 2,Stromal
real_1547,212.1609,72.27085,Invasive_Tumor,Xenium Reference,0.554695124735007,-2.95541587816529,7.4871833201644,-2.15408800689507,3,Domain 1,Tumor
real_1548,213.5194,72.01768,Stromal,Xenium Reference,0.851830629779563,-2.00455347393617,4.34958194458457,-11.9901814326458,6,Domain 2,Stromal
real_1549,214.2252,87.26302,Macrophages_1,Xenium Reference,5.50279539649405,-2.6710825419923,5.43053172790976,-13.4908470973187,6,Domain 2,Stromal
real_1550,214.7832,91.63199,Stromal,Xenium Reference,8.85125837174822,-2.01006479727151,0.953925358891206,-14.9567179545574,6,Domain 2,Stromal
real_1551,215.0132,95.78677,Macrophages_1,Xenium Reference,14.9137406629833,-1.24550680745717,3.59297822678061,-14.6439528330975,6,Domain 2,Stromal
real_1552,215.34,94.11843,CD8+_T_Cells,Xenium Reference,12.6143632583455,-1.67561896584327,-0.585332852959914,-12.1160664424114,6,Domain 2,Stromal
real_1553,215.9408,86.36971,Invasive_Tumor,Xenium Reference,-0.422967224496749,-3.68165848771674,7.31499170029135,-1.24977383839902,3,Domain 1,Tumor
real_1554,216.9018,93.10795,Invasive_Tumor,Xenium Reference,8.04278926681342,-2.5432019420631,0.00976978504629655,-11.6900334223919,6,Domain 2,Stromal
real_1555,217.2782,86.97096,Invasive_Tumor,Xenium Reference,-2.60572570503256,-3.37090858857035,7.8302123423812,2.67051102073859,3,Domain 1,Tumor
real_1556,216.5531,89.21001,Stromal,Xenium Reference,1.87894700258498,-3.13195909220452,5.55130313599082,-2.01569734660912,3,Domain 1,Tumor
real_1557,217.7165,95.768,CD8+_T_Cells,Xenium Reference,11.5240038744527,-1.77208241166884,-0.588250470519347,-11.9146351679974,6,Domain 2,Stromal
real_1558,218.4047,90.44548,Prolif_Invasive_Tumor,Xenium Reference,-0.36544842242078,-2.59326740743635,4.59124253952475,-1.57655109612275,3,Domain 1,Tumor
real_1559,218.9712,87.68512,Prolif_Invasive_Tumor,Xenium Reference,-4.15453664511794,-3.06809407115839,3.74946664535971,10.6942505970783,4,Domain 1,Tumor
real_1560,218.41,92.77463,T_Cell_&_Tumor_Hybrid,Xenium Reference,4.9238795316933,-2.32742047228051,-0.21127380168466,-11.4230542048626,6,Domain 2,Stromal
real_1561,219.0482,94.59877,Macrophages_1,Xenium Reference,6.26661006485011,-2.35726934378321,-0.322556388736052,-11.3858847483807,6,Domain 2,Stromal
real_1562,219.5196,85.01846,Invasive_Tumor,Xenium Reference,-5.73078689894809,-3.35632012352772,6.60924743378134,12.5697045460529,2,Domain 1,Tumor
real_1563,219.6897,86.19957,Invasive_Tumor,Xenium Reference,-5.27947075309991,-3.50608345827463,6.07492850983115,12.4781947270222,2,Domain 1,Tumor
real_1564,219.8729,91.93582,Prolif_Invasive_Tumor,Xenium Reference,-1.34664958520537,-2.55626712415201,4.61119149887534,-1.96848999110986,9,Domain 1,Tumor
real_1565,220.5372,88.37328,Prolif_Invasive_Tumor,Xenium Reference,-4.89102677553661,-2.89112674218566,2.49750446045371,9.9100117817707,4,Domain 1,Tumor
real_1566,220.3787,97.32111,Invasive_Tumor,Xenium Reference,5.22611976147346,-2.66351742660336,-0.112231028437895,-11.1804060801678,9,Domain 1,Tumor
real_1567,220.5622,93.27453,Invasive_Tumor,Xenium Reference,-0.897964273970847,-2.81681632192417,4.63161538803549,-2.31596718875695,9,Domain 1,Tumor
real_1568,221.7021,85.9161,Invasive_Tumor,Xenium Reference,-5.64472228176608,-3.02963744987,7.4492080088851,13.8793664112873,2,Domain 1,Tumor
real_1569,221.396,95.58394,Invasive_Tumor,Xenium Reference,-0.91406182219025,-3.01510911345499,4.58646033966513,-2.64923964587975,9,Domain 1,Tumor
real_1570,221.7758,93.02015,Invasive_Tumor,Xenium Reference,-3.7411082546012,-2.76413598136231,10.4759347316024,6.85530902298163,9,Domain 1,Tumor
real_1571,221.5655,91.12367,Invasive_Tumor,Xenium Reference,-4.82060349612466,-2.63311181322792,9.78007386887045,8.75966884048652,2,Domain 1,Tumor
real_1572,222.1702,88.36546,Prolif_Invasive_Tumor,Xenium Reference,-5.43835928258883,-2.87231604817577,3.46735357010336,11.1449017659016,4,Domain 1,Tumor
real_1573,222.0843,84.36254,Invasive_Tumor,Xenium Reference,-5.82836161854194,-2.37703360323297,3.88512490951987,10.9042344227619,4,Domain 1,Tumor
real_1574,222.7754,93.33571,Invasive_Tumor,Xenium Reference,-5.30241730107182,-2.89320506658689,11.4751479502914,12.7702937260456,2,Domain 1,Tumor
real_1575,223.1849,94.20402,Invasive_Tumor,Xenium Reference,-5.41116690278089,-2.46094631325817,11.4063765879867,12.5287547245808,2,Domain 1,Tumor
real_1576,222.7515,95.65579,Invasive_Tumor,Xenium Reference,-3.85743262266978,-2.54979444706971,10.5496013041732,6.8353982106037,9,Domain 1,Tumor
real_1577,223.0803,89.76812,Invasive_Tumor,Xenium Reference,-5.80679513660505,-2.74180022829639,7.41565774643393,12.3352894917316,2,Domain 1,Tumor
real_1578,223.5335,86.23104,Invasive_Tumor,Xenium Reference,-5.63250757491224,-3.125022062485,6.99034284317465,13.1051516667194,2,Domain 1,Tumor
real_1579,223.4884,91.57115,Invasive_Tumor,Xenium Reference,-5.7092937637283,-2.926240484766,11.1562507029769,13.1103472843952,2,Domain 1,Tumor
real_1580,223.3418,97.21361,Invasive_Tumor,Xenium Reference,-3.50886130601738,-2.79205943389561,10.3914868708846,6.85924865158271,9,Domain 1,Tumor
real_1581,224.2732,84.2507,Invasive_Tumor,Xenium Reference,-5.12638068938086,-2.87038915531391,8.7297837611434,13.6676058903522,2,Domain 1,Tumor
real_1582,224.7397,88.64287,Invasive_Tumor,Xenium Reference,-5.66697333457317,-2.56720472192014,10.7314154978988,12.8942608967609,2,Domain 1,Tumor
real_1583,225.7885,84.87525,Invasive_Tumor,Xenium Reference,-3.13424496790307,-3.23663508991461,9.71773599350424,4.59986211212348,9,Domain 1,Tumor
real_1584,224.2995,98.1637,Invasive_Tumor,Xenium Reference,-4.5342514354077,-2.73346460033006,10.6679293986556,7.53344870956611,9,Domain 1,Tumor
real_1585,225.135,90.06541,Invasive_Tumor,Xenium Reference,-5.81826843647261,-2.28475722350757,11.3187892314193,12.9255404606647,2,Domain 1,Tumor
real_1586,224.813,91.8684,Invasive_Tumor,Xenium Reference,-5.93795477796778,-2.55538424078089,11.3835637446639,12.8881487980671,2,Domain 1,Tumor
real_1587,225.354,87.46374,Invasive_Tumor,Xenium Reference,-4.3989887357657,-3.19372165443679,10.6716782923934,7.21874190719794,9,Domain 1,Tumor
real_1588,224.8661,94.50979,Invasive_Tumor,Xenium Reference,-5.82235755823599,-1.95412750779512,10.2667662974593,12.5659947529621,2,Domain 1,Tumor
real_1589,225.7715,86.22453,Invasive_Tumor,Xenium Reference,-3.78231390824341,-3.58974847280179,10.8319928523299,5.86888743789863,9,Domain 1,Tumor
real_1590,224.9104,92.78072,Invasive_Tumor,Xenium Reference,-5.84264178867367,-2.57244601908151,10.1367986079452,12.5821700230427,2,Domain 1,Tumor
real_1591,225.8621,98.91286,Invasive_Tumor,Xenium Reference,-5.32877361178597,-2.30032840553375,10.2137343760726,12.7842574253864,2,Domain 1,Tumor
real_1592,226.1328,95.2618,Invasive_Tumor,Xenium Reference,-5.73595915848626,-1.84885527575901,6.53712676727744,10.9351859227009,4,Domain 1,Tumor
real_1593,226.0896,93.32945,Invasive_Tumor,Xenium Reference,-5.92329047317112,-1.89809527170913,10.3905246134994,12.8341221943684,2,Domain 1,Tumor
real_1594,226.1759,92.23521,Invasive_Tumor,Xenium Reference,-5.6791330438399,-2.09990714902567,10.2367465373275,12.6311917439289,2,Domain 1,Tumor
real_1595,226.4406,90.08109,Invasive_Tumor,Xenium Reference,-4.54576278175092,-2.31261982529212,10.430134522557,6.86998797805976,9,Domain 1,Tumor
real_1596,300,88.44004,Stromal,Xenium Reference,11.8608496009272,-1.27201494765557,-0.554774356246275,-18.3483795985394,6,Domain 2,Stromal
real_1597,299.1448,91.96625,Stromal,Xenium Reference,14.1999378137049,-0.43761266508805,-0.357925725341124,-18.6564011439495,6,Domain 2,Stromal
real_1598,299.7552,94.64811,Stromal,Xenium Reference,15.5799105325852,-0.544284764660436,-0.377763700843138,-18.5423855647259,6,Domain 2,Stromal
real_1599,299.0484,98.52137,CD8+_T_Cells,Xenium Reference,15.4355366409163,-1.02637592001582,-0.613363278270049,-18.618229375761,6,Domain 2,Stromal
real_1600,291.5666,45.78118,Endothelial,Xenium Reference,9.8787411312645,-3.12678517909914,6.22363494598837,-20.830315099638,7,Domain 3,Tumor
real_1601,294.2862,46.37956,Endothelial,Xenium Reference,11.2577369282158,-2.11376820823622,5.81648467743369,-21.230518804472,7,Domain 3,Tumor
real_1602,298.0244,46.62252,Stromal,Xenium Reference,6.78498408459419,-3.06618935847237,6.05468200409384,-15.3723931178265,6,Domain 2,Stromal
real_1603,293.3515,47.07443,Endothelial,Xenium Reference,10.9342122159453,-2.49142330279783,5.770343052983,-21.2323040827923,7,Domain 3,Tumor
real_1604,291.1692,47.16816,Endothelial,Xenium Reference,7.98674750243366,-3.92926952953397,6.1638681765792,-20.546904073637,7,Domain 3,Tumor
real_1605,295.925,47.93471,Endothelial,Xenium Reference,8.51777790562077,-3.16541647279704,6.01461766922446,-20.7864727839642,7,Domain 3,Tumor
real_1606,294.2481,48.19602,Endothelial,Xenium Reference,9.85690640887808,-2.96928202623423,5.80999444687338,-21.1807236537151,7,Domain 3,Tumor
real_1607,299.1315,48.07882,Invasive_Tumor,Xenium Reference,3.03165591661192,-3.6435139426449,8.34566472732993,-4.17766450492669,3,Domain 1,Tumor
real_1608,292.6475,49.18292,Macrophages_1,Xenium Reference,6.93679350341086,-3.9341953223761,6.08719514572592,-14.8539547785931,6,Domain 2,Stromal
real_1609,290.8077,49.25251,Invasive_Tumor,Xenium Reference,2.30683986961476,-4.92348979982736,8.85269330704184,-2.95789133159448,3,Domain 1,Tumor
real_1610,297.8243,49.38623,Invasive_Tumor,Xenium Reference,3.2422217726653,-3.85445490511107,8.2703282710311,-4.04819534866143,3,Domain 1,Tumor
real_1611,297.099,50.95215,Invasive_Tumor,Xenium Reference,2.1116460750141,-3.6180671573135,7.12031339371176,-2.79244266597558,3,Domain 1,Tumor
real_1612,293.5558,50.59978,Invasive_Tumor,Xenium Reference,4.10463068487738,-4.04782446649497,7.90871213638754,-3.770110355299,3,Domain 1,Tumor
real_1613,295.7486,51.22645,Stromal,Xenium Reference,3.72079279534672,-3.76795162136272,7.14779065811606,-2.87224589435388,6,Domain 2,Stromal
real_1614,290.8888,51.2726,Invasive_Tumor,Xenium Reference,-1.7382360644722,-4.12722188088234,8.83574842178793,3.74920464904975,3,Domain 1,Tumor
real_1615,298.6711,51.60804,Invasive_Tumor,Xenium Reference,0.703920097919872,-3.34197363604152,7.05108522140952,-2.4372817143612,3,Domain 1,Tumor
real_1616,294.6241,51.69377,CD8+_T_Cells,Xenium Reference,3.48201815653973,-3.41230795339171,7.79254125320883,-11.4735016688519,6,Domain 2,Stromal
real_1617,293.4567,52.76647,Invasive_Tumor,Xenium Reference,-0.370121586578572,-3.73735135478898,11.7169482585189,3.22869445236396,9,Domain 1,Tumor
real_1618,296.4313,53.25516,Stromal,Xenium Reference,1.73173068100942,-3.10840298268474,7.08603690826865,-2.56656263915826,6,Domain 2,Stromal
real_1619,291.6691,52.79652,Invasive_Tumor,Xenium Reference,-2.65789140610716,-3.59324622182048,11.2261397715804,4.26523925216865,9,Domain 1,Tumor
real_1620,295.2105,53.15021,Invasive_Tumor,Xenium Reference,1.04478133286489,-3.54061723801874,6.90165685379477,-2.55819367019464,3,Domain 1,Tumor
real_1621,298.7317,53.61892,Invasive_Tumor,Xenium Reference,0.640247630852789,-2.74279481809744,6.88906978332968,-2.08520494548608,3,Domain 1,Tumor
real_1622,290.7451,54.26054,Invasive_Tumor,Xenium Reference,-4.73315730358727,-3.80622579837488,6.6113459941146,12.9499926701374,2,Domain 1,Tumor
real_1623,292.9951,54.93915,Invasive_Tumor,Xenium Reference,-3.52510278166982,-4.03298948758469,9.14275525772543,6.82910777481269,9,Domain 1,Tumor
real_1624,296.4392,54.99465,Prolif_Invasive_Tumor,Xenium Reference,1.26492029267745,-3.30263395170126,7.90026448929282,-0.415702687185297,6,Domain 2,Stromal
real_1625,299.1815,55.43282,Invasive_Tumor,Xenium Reference,0.806907848950619,-2.67775404732709,6.84931873047324,-2.15508704034615,3,Domain 1,Tumor
real_1626,294.7072,55.67851,Invasive_Tumor,Xenium Reference,-1.70648836698575,-4.10764310183064,7.70726846420737,2.96966840179633,3,Domain 1,Tumor
real_1627,290.5559,55.48614,Invasive_Tumor,Xenium Reference,-4.85054514083487,-4.30442208025936,5.79555534088584,11.9748911991901,4,Domain 1,Tumor
real_1628,297.963,0.4726224,Invasive_Tumor,Xenium Reference,2.27506116326459,-2.64289442574997,8.88496564590903,-4.32439254371453,3,Domain 1,Tumor
real_1629,286.6253,66.203,Invasive_Tumor,Xenium Reference,-4.3953176046044,-3.4160403236158,4.63393043243857,10.8856539860554,4,Domain 1,Tumor
real_1630,286.6867,77.09367,Invasive_Tumor,Xenium Reference,-3.63589690679149,-3.29805027809507,7.42986558639975,5.57225181015204,3,Domain 1,Tumor
real_1631,287.231,79.15296,Invasive_Tumor,Xenium Reference,-4.56460252480023,-3.56504938366401,9.00912641251059,12.2180628910847,2,Domain 1,Tumor
real_1632,287.5063,73.50583,Invasive_Tumor,Xenium Reference,-4.6132459650546,-2.45437964265084,11.3321883555648,11.3433404103107,2,Domain 1,Tumor
real_1633,287.2386,61.5311,Stromal,Xenium Reference,-1.08885390128595,-2.97169511500871,7.64123986923667,1.9238250389881,3,Domain 1,Tumor
real_1634,287.7271,65.09204,Invasive_Tumor,Xenium Reference,-4.41240497924283,-3.35512444302201,4.66587756836386,11.0299878254719,4,Domain 1,Tumor
real_1635,287.7599,71.00682,Invasive_Tumor,Xenium Reference,-4.94885196397097,-2.58062633481218,6.88127015793295,9.88656665237617,4,Domain 1,Tumor
real_1636,288.5754,72.96721,Invasive_Tumor,Xenium Reference,-4.9118879342326,-2.45766108652068,11.7545144435165,12.3836054936237,2,Domain 1,Tumor
real_1637,288.5754,80.46183,Prolif_Invasive_Tumor,Xenium Reference,-5.20419266610964,-3.31556420636907,3.22078775131674,10.2214198246784,4,Domain 1,Tumor
real_1638,289.0432,66.14805,Prolif_Invasive_Tumor,Xenium Reference,-3.53605562474351,-3.31738442557542,2.68065189087363,8.50595237167548,4,Domain 1,Tumor
real_1639,288.2785,67.82186,Prolif_Invasive_Tumor,Xenium Reference,-3.96148347802531,-2.88741109989537,3.04483603203269,8.7166819706745,4,Domain 1,Tumor
real_1640,288.5984,63.64149,Invasive_Tumor,Xenium Reference,-4.31618399952824,-3.37387409476396,6.73913596832724,13.2020478382893,2,Domain 1,Tumor
real_1641,288.852,77.82529,Invasive_Tumor,Xenium Reference,-4.81586895513758,-3.66971135254742,7.69431184494467,11.5488457814045,2,Domain 1,Tumor
real_1642,289.4441,61.35663,Invasive_Tumor,Xenium Reference,-3.97569102528168,-3.86774600054877,9.51732133591147,10.3132357731647,2,Domain 1,Tumor
real_1643,289.7498,74.24572,Invasive_Tumor,Xenium Reference,-4.6959072401478,-2.87570627102261,10.545477616429,11.7096190586872,2,Domain 1,Tumor
real_1644,289.6675,79.37403,Prolif_Invasive_Tumor,Xenium Reference,-5.03097537285082,-3.39469718729171,3.11109517776938,10.0360903874226,4,Domain 1,Tumor
real_1645,289.7131,65.01199,Invasive_Tumor,Xenium Reference,-3.17278475290044,-3.59103453074867,7.00269244873496,4.41540147216987,3,Domain 1,Tumor
real_1646,290.1822,66.40524,Invasive_Tumor,Xenium Reference,-1.11365691866504,-3.29625447835458,7.00394080841513,0.823750986177435,3,Domain 1,Tumor
real_1647,289.3323,70.05323,Invasive_Tumor,Xenium Reference,-3.84970011876306,-3.13790772384895,7.46723245346518,4.61316157730292,3,Domain 1,Tumor
real_1648,290.2643,62.9363,Prolif_Invasive_Tumor,Xenium Reference,-4.32428563814847,-3.43246303837111,3.70885013306113,9.49942828567695,4,Domain 1,Tumor
real_1649,290.2957,68.15658,Invasive_Tumor,Xenium Reference,-0.901763954111569,-3.09423932312566,6.70427249634238,0.324134720880499,3,Domain 1,Tumor
real_1650,289.8755,76.48003,Invasive_Tumor,Xenium Reference,-4.20582245136159,-3.3416518305331,9.71391748154135,11.4850525990314,2,Domain 1,Tumor
real_1651,289.9259,71.73427,Invasive_Tumor,Xenium Reference,-4.6291690695369,-3.00694020012937,11.7581012126205,11.7124352589435,2,Domain 1,Tumor
real_1652,291.4804,75.56622,Invasive_Tumor,Xenium Reference,-3.64284687541646,-3.30688315569219,10.7506797190902,11.0818257466144,2,Domain 1,Tumor
real_1653,290.9957,64.0932,Invasive_Tumor,Xenium Reference,-2.06393224498322,-3.71318655421171,7.5054242488143,2.83366061599921,3,Domain 1,Tumor
real_1654,291.19,72.94225,Invasive_Tumor,Xenium Reference,-4.00808028091359,-3.44161720065196,11.8528487559554,11.5289960041828,2,Domain 1,Tumor
real_1655,292.0942,68.14761,Macrophages_1,Xenium Reference,4.54519398293506,-2.61852597980176,5.54742931091757,-14.3270745143108,6,Domain 2,Stromal
real_1656,291.6279,70.86302,Invasive_Tumor,Xenium Reference,-2.2838354432713,-3.87078124916553,6.45749448502036,2.03315020950507,3,Domain 1,Tumor
real_1657,291.4865,62.36036,Invasive_Tumor,Xenium Reference,-3.1239263620994,-4.32333416131321,7.42220758163901,3.94651223571967,3,Domain 1,Tumor
real_1658,291.6376,69.50381,Invasive_Tumor,Xenium Reference,-0.158078661292732,-3.66220779188146,7.10520051681967,-1.12306359557439,3,Domain 1,Tumor
real_1659,291.3053,80.11091,Invasive_Tumor,Xenium Reference,-4.85048513111367,-3.7922801652234,9.55975221359702,13.0947785511799,2,Domain 1,Tumor
real_1660,291.987,66.70793,Stromal,Xenium Reference,5.27586940519098,-2.64912483909085,3.47868655884238,-13.253899084013,6,Domain 2,Stromal
real_1661,291.7275,77.48811,Invasive_Tumor,Xenium Reference,-3.62185198753868,-3.5380947989434,9.50824044907065,7.99608088882636,3,Domain 1,Tumor
real_1662,292.307,71.28246,Invasive_Tumor,Xenium Reference,-2.00808407729278,-3.99043537141604,6.4274155970809,1.83172418029975,3,Domain 1,Tumor
real_1663,292.3427,61.44326,Invasive_Tumor,Xenium Reference,-2.45154897429526,-4.80855045994177,7.51773713791342,3.65957690628242,3,Domain 1,Tumor
real_1664,292.37,64.30604,Invasive_Tumor,Xenium Reference,2.19022246043427,-3.89090317779266,7.95462106430502,-2.68642614929009,3,Domain 1,Tumor
real_1665,294.1903,69.15414,Stromal,Xenium Reference,5.02127440393066,-3.27256883788396,4.11724208557578,-12.6990733012371,6,Domain 2,Stromal
real_1666,293.7679,71.32733,Invasive_Tumor,Xenium Reference,0.182301682071735,-3.65263024091838,6.72416614258261,-1.48361680058766,3,Domain 1,Tumor
real_1667,292.9317,78.63906,Invasive_Tumor,Xenium Reference,-2.77170577458434,-3.93970279561559,4.75612949097128,2.39078976066779,3,Domain 1,Tumor
real_1668,293.9275,62.15489,Invasive_Tumor,Xenium Reference,1.87152606636303,-4.55171302567216,8.12067960464926,-2.61482428161431,3,Domain 1,Tumor
real_1669,293.4925,64.95272,Stromal,Xenium Reference,7.28126184083907,-2.88186809330434,5.80766080582114,-14.7788843974285,6,Domain 2,Stromal
real_1670,293.5856,80.22025,Invasive_Tumor,Xenium Reference,-2.73725288442962,-4.08282055196079,4.73284028732749,2.16943503769111,3,Domain 1,Tumor
real_1671,293.8405,66.68237,Endothelial,Xenium Reference,8.63763409651552,-2.16348221056623,6.74500821793051,-20.9431824549847,7,Domain 3,Tumor
real_1672,293.5871,76.66385,Invasive_Tumor,Xenium Reference,-0.714284019934387,-3.52910200203646,4.39550613129111,1.42140985878181,3,Domain 1,Tumor
real_1673,294.4599,75.2179,T_Cell_&_Tumor_Hybrid,Xenium Reference,1.17946503441054,-2.71400534143278,5.62519334518881,-10.8744120463543,6,Domain 2,Stromal
real_1674,294.7395,64.25607,Stromal,Xenium Reference,8.20367551834841,-2.61662911349861,5.16489289963217,-18.9888787135296,7,Domain 3,Tumor
real_1675,295.6384,66.7313,Endothelial,Xenium Reference,9.67952478578938,-2.11997002304803,6.66212199890585,-21.1009087428265,7,Domain 3,Tumor
real_1676,295.4976,78.73681,Stromal,Xenium Reference,0.752688342214006,-3.93585457651112,4.36671851837607,0.792683853227606,6,Domain 2,Stromal
real_1677,296.2074,77.31156,Stromal,Xenium Reference,3.02242147353862,-2.77319540286677,2.15864561760397,-13.1847538813763,6,Domain 2,Stromal
real_1678,295.8477,80.5148,Invasive_Tumor,Xenium Reference,-0.367449490409853,-4.28588304073771,4.03733657562705,0.822134985048285,3,Domain 1,Tumor
real_1679,296.5093,65.1044,Endothelial,Xenium Reference,9.65047798720721,-2.01992945579205,6.53793548309775,-20.8781189784222,7,Domain 3,Tumor
real_1680,296.2996,62.88897,Stromal,Xenium Reference,7.99649978171641,-2.75072414863441,5.03059886658164,-18.7959561213665,7,Domain 3,Tumor
real_1681,286.2454,80.93054,Invasive_Tumor,Xenium Reference,-5.04830772608168,-3.54200507038634,8.43521760666342,11.7029404774494,2,Domain 1,Tumor
real_1682,292.6817,81.86339,Invasive_Tumor,Xenium Reference,-3.34607874708135,-3.78779852108094,4.83223985397788,2.17661692054938,3,Domain 1,Tumor
real_1683,289.8139,82.05624,Invasive_Tumor,Xenium Reference,-4.87613766659041,-3.73287422002212,9.8529002543685,12.5320334568806,2,Domain 1,Tumor
real_1684,287.5934,81.69781,Invasive_Tumor,Xenium Reference,-5.31877419890162,-3.63676813703643,6.83371614181967,11.8743024006672,2,Domain 1,Tumor
