,UMAP1,UMAP2,Dataset,Cluster
C_198,-2.6658578,9.750256,scCube,Prolif_Invasive_Tumor
C_199,-2.2524908,11.325475,scCube,Invasive_Tumor
C_200,-1.3271915,10.191155,scCube,Invasive_Tumor
C_201,-3.2273917,9.83268,scCube,Prolif_Invasive_Tumor
C_202,-1.8903034,9.243436,scCube,Invasive_Tumor
C_203,-3.689611,10.824092,scCube,Invasive_Tumor
C_204,-2.170319,11.596995,scCube,Invasive_Tumor
C_205,-3.4393716,12.747622,scCube,Invasive_Tumor
C_206,1.5286095,6.2833457,scCube,Stromal
C_207,2.0492833,7.394358,scCube,Macrophages_1
C_208,-1.4085642,5.1224566,scCube,Endothelial
C_209,-4.218603,11.586689,scCube,Invasive_Tumor
C_210,-2.9192848,12.1476965,scCube,Invasive_Tumor
C_211,-3.8400605,12.390397,scCube,Invasive_Tumor
C_212,-1.0959758,9.722697,scCube,Invasive_Tumor
C_213,-2.8972867,12.346779,scCube,Invasive_Tumor
C_214,0.33123076,6.9303527,scCube,Stromal
C_215,-3.571894,10.994625,scCube,Invasive_Tumor
C_216,-1.8667717,10.509045,scCube,Invasive_Tumor
C_217,-1.0481284,7.055754,scCube,Stromal
C_218,8.003296,3.0277011,scCube,Stromal
C_219,1.3647531,7.0596843,scCube,Stromal
C_220,-4.154155,10.038709,scCube,Prolif_Invasive_Tumor
C_221,-2.0519876,10.219429,scCube,Invasive_Tumor
C_222,-0.5856732,6.4480157,scCube,Endothelial
C_223,-4.3555465,10.461043,scCube,Invasive_Tumor
C_224,-3.6117792,11.785493,scCube,Invasive_Tumor
C_225,-4.46559,10.306152,scCube,Prolif_Invasive_Tumor
C_226,7.3600645,3.685733,scCube,Stromal
C_227,-3.8967328,12.099847,scCube,Invasive_Tumor
C_228,-2.9376585,12.944431,scCube,Invasive_Tumor
C_229,-3.995522,10.553884,scCube,Invasive_Tumor
C_230,-3.9714067,12.495579,scCube,Invasive_Tumor
C_231,-1.9696692,12.148087,scCube,Invasive_Tumor
C_232,-2.6714115,11.296555,scCube,Invasive_Tumor
C_233,-2.630073,11.504085,scCube,Invasive_Tumor
C_234,0.44328257,6.989762,scCube,Stromal
C_235,-3.2753472,10.478336,scCube,Invasive_Tumor
C_236,-2.8299928,12.858438,scCube,Invasive_Tumor
C_237,-3.1221042,12.3070965,scCube,Invasive_Tumor
C_238,-3.3083723,12.646133,scCube,Invasive_Tumor
C_239,-1.9379867,9.787988,scCube,Invasive_Tumor
C_240,-2.9914582,10.445519,scCube,Invasive_Tumor
C_241,-2.543891,11.819727,scCube,Invasive_Tumor
C_242,-4.1591277,10.986143,scCube,Invasive_Tumor
C_243,-3.1783714,12.736612,scCube,Invasive_Tumor
C_244,-1.9097817,11.805806,scCube,Invasive_Tumor
C_245,-1.009542,5.9347243,scCube,Endothelial
C_246,-1.0726445,5.749453,scCube,Endothelial
C_247,-1.8884434,9.44549,scCube,Stromal
C_248,-1.7435825,9.143457,scCube,Stromal
C_249,-2.4831455,11.853124,scCube,Invasive_Tumor
C_250,-3.8192675,9.8462925,scCube,Prolif_Invasive_Tumor
C_251,-4.4796925,11.294168,scCube,Invasive_Tumor
C_252,5.0090785,3.9087062,scCube,Macrophages_1
C_253,-3.5234742,12.028757,scCube,Invasive_Tumor
C_254,2.020861,6.4250855,scCube,Stromal
C_255,-1.4919903,9.621228,scCube,T_Cell_&_Tumor_Hybrid
C_256,-3.9248674,12.527622,scCube,Invasive_Tumor
C_257,-3.5204277,12.712122,scCube,Invasive_Tumor
C_258,-3.8051379,10.970513,scCube,Invasive_Tumor
C_259,-1.3853496,10.217446,scCube,Invasive_Tumor
C_260,-3.8445501,10.561873,scCube,Invasive_Tumor
C_261,3.7961586,6.049299,scCube,CD8+_T_Cells
C_262,-1.8747351,9.361729,scCube,Invasive_Tumor
C_263,-2.8837683,12.767642,scCube,Invasive_Tumor
C_264,-2.6498032,11.688899,scCube,Invasive_Tumor
C_265,-3.1057918,11.720243,scCube,Invasive_Tumor
C_266,-4.4861507,11.078107,scCube,Invasive_Tumor
C_267,-3.4722328,12.568079,scCube,Invasive_Tumor
C_268,-3.3982456,11.591197,scCube,Invasive_Tumor
C_269,2.0071137,7.42854,scCube,Macrophages_1
C_270,-2.4878006,10.187483,scCube,Invasive_Tumor
C_271,-3.2645977,12.280673,scCube,Invasive_Tumor
C_272,-4.1662865,10.33887,scCube,Invasive_Tumor
C_273,-2.2904212,10.611254,scCube,Invasive_Tumor
C_274,1.5593174,7.5045266,scCube,Macrophages_1
C_275,-0.87965655,5.954593,scCube,Endothelial
C_276,-3.418489,9.899292,scCube,Prolif_Invasive_Tumor
C_277,-3.0340831,12.265196,scCube,Invasive_Tumor
C_278,-3.2145483,12.653601,scCube,Invasive_Tumor
C_279,-1.3264207,9.569214,scCube,Invasive_Tumor
C_280,-4.0526524,12.223183,scCube,Invasive_Tumor
C_281,-4.099572,11.121385,scCube,Invasive_Tumor
C_282,-3.094111,12.242659,scCube,Invasive_Tumor
C_283,2.6740718,4.278098,scCube,B_Cells
C_284,-2.4033496,10.925776,scCube,Invasive_Tumor
C_285,-2.437147,11.731816,scCube,Invasive_Tumor
C_286,-4.4768686,10.902389,scCube,Invasive_Tumor
C_287,-0.19351284,7.5425377,scCube,Stromal
C_288,-2.5154724,11.821358,scCube,Invasive_Tumor
C_289,-2.122792,12.307015,scCube,Invasive_Tumor
C_290,0.036643323,7.2910576,scCube,Stromal
C_291,-2.0072942,11.633504,scCube,Invasive_Tumor
C_292,-3.193544,10.359771,scCube,Invasive_Tumor
C_293,-4.0693617,10.267998,scCube,Prolif_Invasive_Tumor
C_294,-3.6517115,12.673318,scCube,Invasive_Tumor
C_295,-1.038729,5.7833138,scCube,Endothelial
C_296,-2.9335866,10.897025,scCube,Invasive_Tumor
C_297,-0.1340427,7.4639897,scCube,Stromal
C_298,-2.6686802,12.09732,scCube,Invasive_Tumor
C_299,-3.8152425,11.8059845,scCube,Invasive_Tumor
C_300,-1.6589932,9.614311,scCube,Stromal
C_301,-0.84067017,6.117289,scCube,Endothelial
C_302,-2.1998806,11.942903,scCube,Invasive_Tumor
C_303,-3.1006908,10.958615,scCube,Invasive_Tumor
C_304,-1.6064838,9.124476,scCube,Stromal
C_305,-4.284652,10.161565,scCube,Invasive_Tumor
C_306,-2.2265882,10.441309,scCube,Invasive_Tumor
C_307,1.4531206,7.2893286,scCube,Stromal
C_308,0.683324,7.238174,scCube,Stromal
C_309,-1.080228,9.727572,scCube,Invasive_Tumor
C_310,-1.9140443,11.739468,scCube,Invasive_Tumor
C_311,-2.6175117,12.131471,scCube,Invasive_Tumor
C_312,-3.0007083,12.025344,scCube,Invasive_Tumor
C_313,-3.3308904,10.771602,scCube,Invasive_Tumor
C_314,1.889488,6.9086447,scCube,Stromal
C_315,-2.4819303,12.529769,scCube,Invasive_Tumor
C_316,-3.1722126,11.212758,scCube,Invasive_Tumor
C_317,-3.1880202,11.064859,scCube,Invasive_Tumor
C_318,-3.1417942,11.4040985,scCube,Prolif_Invasive_Tumor
C_319,-2.4517584,12.575998,scCube,Invasive_Tumor
C_320,-1.0838455,5.7371836,scCube,Endothelial
C_321,2.2169287,6.7906218,scCube,CD8+_T_Cells
C_322,-2.1087308,10.125789,scCube,Invasive_Tumor
C_323,-2.1869297,10.0741205,scCube,Invasive_Tumor
C_324,-1.2509469,5.3546934,scCube,Endothelial
C_325,-2.1853602,9.935032,scCube,Invasive_Tumor
C_326,-2.9343712,12.683624,scCube,Invasive_Tumor
C_327,-3.3967102,9.686065,scCube,Prolif_Invasive_Tumor
C_328,-4.1653605,10.578392,scCube,Prolif_Invasive_Tumor
C_329,-2.108619,9.865917,scCube,Invasive_Tumor
C_330,-2.377228,12.237403,scCube,Invasive_Tumor
C_331,-3.7319932,12.265259,scCube,Invasive_Tumor
C_332,2.2485716,7.3631244,scCube,Macrophages_1
C_333,0.105786785,7.1127634,scCube,Stromal
C_334,-3.6925817,9.948963,scCube,Invasive_Tumor
C_335,-4.1993837,10.9633465,scCube,Invasive_Tumor
C_336,-3.6690807,12.479796,scCube,Invasive_Tumor
C_337,-3.2749093,9.8053875,scCube,Prolif_Invasive_Tumor
C_338,-2.505103,12.131053,scCube,Invasive_Tumor
C_339,-3.6407907,11.77094,scCube,Invasive_Tumor
C_340,-3.4730647,11.455193,scCube,Invasive_Tumor
C_341,-4.379525,11.128984,scCube,Invasive_Tumor
C_342,1.4796083,7.5927057,scCube,Macrophages_1
C_343,-2.0362325,9.395418,scCube,Invasive_Tumor
C_344,-0.9927792,9.756055,scCube,Macrophages_1
C_345,-4.508136,10.781396,scCube,Invasive_Tumor
C_346,-3.6660287,12.526114,scCube,Invasive_Tumor
C_347,-3.7140827,11.708074,scCube,Invasive_Tumor
C_348,-4.091424,11.483344,scCube,Invasive_Tumor
C_349,14.722053,10.3301,scCube,Invasive_Tumor
C_350,-3.0451806,10.813487,scCube,Invasive_Tumor
C_351,-3.9992046,10.386042,scCube,Prolif_Invasive_Tumor
C_352,-1.7114042,10.089963,scCube,Invasive_Tumor
C_353,1.381661,7.0980277,scCube,Macrophages_1
C_354,-1.6928077,10.398342,scCube,Invasive_Tumor
C_355,-4.2645345,11.442016,scCube,Invasive_Tumor
C_356,-3.3846638,10.0867815,scCube,Invasive_Tumor
C_357,-0.99435216,6.0508785,scCube,Endothelial
C_358,-3.3750498,11.064451,scCube,Invasive_Tumor
C_359,-2.7942786,11.522491,scCube,Invasive_Tumor
C_360,-1.0224652,5.7212467,scCube,Endothelial
C_361,-1.7945311,9.200155,scCube,Stromal
C_362,-3.8674555,11.922054,scCube,Invasive_Tumor
C_363,-3.4807806,11.107581,scCube,Invasive_Tumor
C_364,-3.8022144,10.386375,scCube,Invasive_Tumor
C_365,-2.5057094,10.732865,scCube,Invasive_Tumor
C_366,-1.2605908,9.970668,scCube,Invasive_Tumor
C_367,-1.1011769,5.706132,scCube,Endothelial
C_368,-1.661212,9.617087,scCube,Invasive_Tumor
C_369,-1.9842349,9.996607,scCube,Invasive_Tumor
C_370,-2.4324315,12.516653,scCube,Invasive_Tumor
C_371,2.2024248,7.3606634,scCube,Macrophages_1
C_372,-4.5294294,11.136735,scCube,Invasive_Tumor
C_373,-2.8988836,11.367649,scCube,Invasive_Tumor
C_374,-3.7834005,10.692806,scCube,Invasive_Tumor
C_375,-2.4723048,11.564697,scCube,Invasive_Tumor
C_376,-2.4162571,11.835121,scCube,Invasive_Tumor
C_377,-2.3093028,12.064489,scCube,Invasive_Tumor
C_378,-1.7019663,9.310365,scCube,Stromal
C_379,-2.0560982,12.049204,scCube,Invasive_Tumor
C_380,-2.7618585,12.8223295,scCube,Invasive_Tumor
C_381,-2.797921,11.073544,scCube,Invasive_Tumor
C_382,-2.663769,12.608801,scCube,Invasive_Tumor
C_383,-2.202162,11.519651,scCube,Invasive_Tumor
C_384,-0.80486566,6.1644754,scCube,Endothelial
C_385,-3.9018772,11.724337,scCube,Invasive_Tumor
C_386,1.422033,7.568148,scCube,Macrophages_1
C_387,-4.085863,11.924938,scCube,Invasive_Tumor
C_388,-3.306765,9.770857,scCube,Prolif_Invasive_Tumor
C_389,-3.3058155,12.887231,scCube,Invasive_Tumor
C_390,-1.809673,9.38624,scCube,Stromal
C_391,-4.1393723,10.96166,scCube,Invasive_Tumor
C_392,-3.9695094,10.503194,scCube,Invasive_Tumor
C_393,-3.790654,12.653673,scCube,Invasive_Tumor
C_394,-1.3034501,5.2870746,scCube,Endothelial
C_395,-3.237409,11.526418,scCube,Invasive_Tumor
C_396,-3.8866134,9.935047,scCube,Prolif_Invasive_Tumor
C_397,-2.13223,12.164937,scCube,Invasive_Tumor
C_398,-2.716403,12.641687,scCube,Invasive_Tumor
C_399,-3.3054674,11.7905655,scCube,Invasive_Tumor
C_400,1.5473425,6.2982197,scCube,Stromal
C_401,-4.2079563,10.926199,scCube,Invasive_Tumor
C_402,-0.29820433,6.874316,scCube,Stromal
C_403,-3.4264228,12.842452,scCube,Invasive_Tumor
C_404,-4.16627,12.185932,scCube,Invasive_Tumor
C_405,-2.042812,9.562875,scCube,Invasive_Tumor
C_406,-3.9433167,10.516139,scCube,Prolif_Invasive_Tumor
C_407,-3.104242,12.156765,scCube,Invasive_Tumor
C_408,-1.2109549,5.4045444,scCube,Endothelial
C_409,-2.9018471,11.932954,scCube,Invasive_Tumor
C_410,-2.342216,10.428366,scCube,Invasive_Tumor
C_411,-4.314207,10.664728,scCube,Invasive_Tumor
C_412,-0.91395307,6.5066757,scCube,Prolif_Invasive_Tumor
C_413,-4.119599,11.297866,scCube,Invasive_Tumor
C_414,-2.4145048,10.838594,scCube,Invasive_Tumor
C_415,-2.3487616,11.355978,scCube,Invasive_Tumor
C_416,-2.7287912,11.90582,scCube,Invasive_Tumor
C_417,-1.9650942,10.582027,scCube,Invasive_Tumor
C_418,-2.2048697,11.974328,scCube,Invasive_Tumor
C_419,-1.4160148,10.252828,scCube,Invasive_Tumor
C_420,11.702678,6.7702847,scCube,Invasive_Tumor
C_421,-3.3954785,11.257997,scCube,Invasive_Tumor
C_422,-3.1191006,10.432064,scCube,Invasive_Tumor
C_423,-1.1765499,5.458737,scCube,Endothelial
C_424,-2.5811477,12.742648,scCube,Invasive_Tumor
C_425,-3.8987699,12.411292,scCube,Invasive_Tumor
C_426,-4.19611,10.421736,scCube,Invasive_Tumor
C_427,-2.7656446,12.60387,scCube,Invasive_Tumor
C_428,-1.6030387,8.920183,scCube,Stromal
C_429,-2.6657276,10.474832,scCube,Invasive_Tumor
C_430,3.4739044,0.3058043,scCube,Endothelial
C_431,-2.2006454,11.924736,scCube,Invasive_Tumor
C_432,-3.980752,11.992495,scCube,Invasive_Tumor
C_433,-2.0595527,11.95748,scCube,Invasive_Tumor
C_434,-1.454429,10.21488,scCube,Invasive_Tumor
C_435,-3.2483475,11.861175,scCube,Invasive_Tumor
C_436,-3.5787804,12.483734,scCube,Invasive_Tumor
C_437,1.5030537,6.3586025,scCube,Stromal
C_438,-3.4123058,11.498107,scCube,Invasive_Tumor
C_439,-2.3156154,10.500477,scCube,Invasive_Tumor
C_440,3.310503,6.0746226,scCube,CD8+_T_Cells
C_441,-4.08132,10.300577,scCube,Invasive_Tumor
C_442,2.3813596,6.4245563,scCube,T_Cell_&_Tumor_Hybrid
C_443,-3.417821,11.033283,scCube,Invasive_Tumor
C_444,-4.1587815,10.583732,scCube,Prolif_Invasive_Tumor
C_445,-0.864177,6.005502,scCube,Endothelial
C_446,-0.23559648,6.861383,scCube,Stromal
C_447,-4.4994335,11.114307,scCube,Invasive_Tumor
C_448,-3.1308894,11.422458,scCube,Invasive_Tumor
C_449,-1.1943675,8.677525,scCube,Invasive_Tumor
C_450,-4.155574,10.161444,scCube,Invasive_Tumor
C_451,-2.775362,11.601755,scCube,Invasive_Tumor
C_452,-3.4892929,11.689451,scCube,Invasive_Tumor
C_453,-3.7365043,12.314602,scCube,Invasive_Tumor
C_454,-2.7603102,12.493078,scCube,Invasive_Tumor
C_455,-1.3864663,5.1585674,scCube,Endothelial
C_456,1.3306376,6.3211226,scCube,Stromal
C_457,-2.0093298,9.417365,scCube,Stromal
C_458,-3.9253693,10.572931,scCube,Invasive_Tumor
C_459,-3.924037,12.369206,scCube,Invasive_Tumor
C_460,-3.4657035,12.859734,scCube,Invasive_Tumor
C_461,-4.3803277,10.26184,scCube,Prolif_Invasive_Tumor
C_462,-0.54069334,6.496532,scCube,Endothelial
C_463,-4.0459843,10.074581,scCube,Prolif_Invasive_Tumor
C_464,-2.570654,10.017107,scCube,Invasive_Tumor
C_465,-1.1218398,5.6680536,scCube,Endothelial
C_466,-1.7941849,11.49222,scCube,Invasive_Tumor
C_467,-3.0204883,12.400236,scCube,Invasive_Tumor
C_468,-1.744323,9.5736,scCube,Stromal
C_469,-1.8976052,9.702582,scCube,Invasive_Tumor
C_470,-3.587126,12.602843,scCube,Invasive_Tumor
C_471,-3.5764487,11.6625185,scCube,Invasive_Tumor
C_472,-0.20638742,7.3149467,scCube,Stromal
C_473,-2.612878,12.420266,scCube,Invasive_Tumor
C_474,-2.8342183,12.8235035,scCube,Invasive_Tumor
C_475,-1.2865213,9.936271,scCube,Invasive_Tumor
C_476,-3.3100348,12.152801,scCube,Invasive_Tumor
C_477,-4.437931,11.042101,scCube,Invasive_Tumor
C_478,-2.3732634,11.727342,scCube,Invasive_Tumor
C_479,1.6415023,7.350359,scCube,Macrophages_1
C_480,-1.3368663,5.2310247,scCube,Endothelial
C_481,-3.7123852,12.474149,scCube,Invasive_Tumor
C_482,-0.631702,6.202087,scCube,Stromal
C_483,-1.5087544,9.831513,scCube,Invasive_Tumor
C_484,-1.3107023,5.2610183,scCube,Endothelial
C_485,2.0219815,6.7392488,scCube,Macrophages_1
C_486,-2.5750134,10.09611,scCube,Invasive_Tumor
C_487,-3.6170952,10.536836,scCube,Invasive_Tumor
C_488,-3.8830273,10.536522,scCube,Prolif_Invasive_Tumor
C_489,-3.8608243,10.094838,scCube,Prolif_Invasive_Tumor
C_490,-3.8386261,11.071712,scCube,Invasive_Tumor
C_491,-2.2933776,10.2813,scCube,Invasive_Tumor
C_492,-3.7306633,10.449584,scCube,Invasive_Tumor
C_493,-3.6663947,12.201561,scCube,Invasive_Tumor
C_494,-2.322825,9.376628,scCube,Invasive_Tumor
C_495,-4.3965006,11.200188,scCube,Invasive_Tumor
C_496,-3.8674319,12.342147,scCube,Invasive_Tumor
C_497,-1.8400724,10.027936,scCube,Invasive_Tumor
C_498,-2.9174335,10.345821,scCube,Prolif_Invasive_Tumor
C_499,-3.748931,12.289514,scCube,Invasive_Tumor
C_500,-2.1281843,12.213358,scCube,Invasive_Tumor
C_501,-4.1031814,10.687654,scCube,Invasive_Tumor
C_502,-3.9439993,12.205721,scCube,Invasive_Tumor
C_503,1.534366,6.3717923,scCube,Stromal
C_504,-2.0636044,9.825864,scCube,Invasive_Tumor
C_505,-3.265583,11.591024,scCube,Invasive_Tumor
C_506,1.8899505,7.466725,scCube,Macrophages_1
C_507,2.3732173,6.500253,scCube,CD8+_T_Cells
C_508,-3.6337385,12.008775,scCube,Invasive_Tumor
C_509,-4.0839915,10.978836,scCube,Invasive_Tumor
C_510,-1.563704,9.39608,scCube,Stromal
C_511,-2.9227326,12.593237,scCube,Invasive_Tumor
C_512,-3.1356778,11.675977,scCube,Invasive_Tumor
C_513,-1.9016076,10.493602,scCube,Invasive_Tumor
C_514,-2.7683322,11.79865,scCube,Invasive_Tumor
C_515,-4.2411942,10.09951,scCube,Prolif_Invasive_Tumor
C_516,-3.1033883,10.630174,scCube,Invasive_Tumor
C_517,-0.14863455,7.3695126,scCube,Stromal
C_518,-0.53369695,6.806697,scCube,Stromal
C_519,-3.3496776,11.251097,scCube,Invasive_Tumor
C_520,-2.8223677,11.676292,scCube,Invasive_Tumor
C_521,-1.4753413,9.630705,scCube,Invasive_Tumor
C_522,-3.8750024,11.508671,scCube,Invasive_Tumor
C_523,-3.6080623,12.364592,scCube,Invasive_Tumor
C_524,-4.1126237,12.241976,scCube,Invasive_Tumor
C_525,-3.7988422,10.500306,scCube,Invasive_Tumor
C_526,-2.3711836,11.805555,scCube,Invasive_Tumor
C_527,-3.8003073,11.966645,scCube,Invasive_Tumor
C_528,-3.1210253,11.904916,scCube,Invasive_Tumor
C_529,-2.3839405,12.404209,scCube,Invasive_Tumor
C_530,-0.30141065,6.8648,scCube,Stromal
C_531,-2.1670842,12.090086,scCube,Invasive_Tumor
C_532,-4.2324057,11.630736,scCube,Invasive_Tumor
C_533,-3.8919063,11.427789,scCube,Invasive_Tumor
C_534,-2.2615693,11.513318,scCube,Invasive_Tumor
C_535,-2.3666215,10.094787,scCube,Invasive_Tumor
C_536,-4.4519596,10.21582,scCube,Prolif_Invasive_Tumor
C_537,-0.65788966,5.9691305,scCube,T_Cell_&_Tumor_Hybrid
C_538,-3.3726506,10.714776,scCube,Invasive_Tumor
C_539,-3.658594,11.570334,scCube,Invasive_Tumor
C_540,-1.6070836,9.117546,scCube,Stromal
C_541,-2.2573833,10.028453,scCube,Invasive_Tumor
C_542,-2.8720517,12.819378,scCube,Invasive_Tumor
C_543,-2.4846315,10.708686,scCube,Invasive_Tumor
C_544,-3.0682597,11.917624,scCube,Invasive_Tumor
C_545,-2.4269621,10.831069,scCube,Invasive_Tumor
C_546,2.8962138,4.7431445,scCube,B_Cells
C_547,8.061057,2.9672215,scCube,Stromal
C_548,-0.07462662,7.038059,scCube,Stromal
C_549,2.5452778,6.6044054,scCube,Macrophages_1
C_550,-2.0656393,11.911423,scCube,Invasive_Tumor
C_551,1.5660522,6.2454753,scCube,Stromal
C_552,-4.247358,10.482056,scCube,Invasive_Tumor
C_553,-4.0357156,9.976215,scCube,Prolif_Invasive_Tumor
C_554,-3.0355473,11.458918,scCube,Invasive_Tumor
C_555,5.1073766,5.2337527,scCube,T_Cell_&_Tumor_Hybrid
C_556,-3.7345607,12.401421,scCube,Invasive_Tumor
C_557,-0.03252815,7.375869,scCube,Stromal
C_558,-3.9420776,10.480944,scCube,Invasive_Tumor
C_559,7.9728246,3.0327423,scCube,Stromal
C_560,5.464579,5.4953084,scCube,Stromal
C_561,-4.535131,11.0787945,scCube,Invasive_Tumor
C_562,-4.1230454,11.085318,scCube,Invasive_Tumor
C_563,-4.3547516,11.724017,scCube,Invasive_Tumor
C_564,-3.9622178,11.240744,scCube,Invasive_Tumor
C_565,1.9348981,7.186406,scCube,Macrophages_1
C_566,-2.2519927,11.392291,scCube,Invasive_Tumor
C_567,-2.244016,10.9866905,scCube,Invasive_Tumor
C_568,-3.7273307,9.955384,scCube,Prolif_Invasive_Tumor
C_569,-2.2796922,10.391137,scCube,Invasive_Tumor
C_570,-4.037443,12.275837,scCube,Invasive_Tumor
C_571,2.428733,7.203372,scCube,CD4+_T_Cells
C_572,-4.093465,11.277598,scCube,Invasive_Tumor
C_573,2.3466678,7.298746,scCube,Macrophages_1
C_574,1.5105554,6.313647,scCube,Stromal
C_575,1.6936663,6.951537,scCube,Stromal
C_576,0.09469606,7.180959,scCube,Stromal
C_577,-3.870273,9.884702,scCube,Prolif_Invasive_Tumor
C_578,-2.3305964,11.395157,scCube,Invasive_Tumor
C_579,-4.0202346,11.995012,scCube,Invasive_Tumor
C_580,2.3808472,6.43816,scCube,T_Cell_&_Tumor_Hybrid
C_581,-4.0082564,12.39697,scCube,Invasive_Tumor
C_582,-3.1092768,12.397825,scCube,Invasive_Tumor
C_583,-2.865609,12.934122,scCube,Invasive_Tumor
C_584,-2.8573158,10.398673,scCube,Invasive_Tumor
C_585,-4.229573,11.000964,scCube,Invasive_Tumor
C_586,-4.2759094,10.215253,scCube,Prolif_Invasive_Tumor
C_587,-3.9006295,10.756109,scCube,Invasive_Tumor
C_588,1.2389269,7.6319947,scCube,Stromal
C_589,-3.5064554,11.605117,scCube,Invasive_Tumor
C_590,-1.194369,5.447729,scCube,Endothelial
C_591,-3.88592,10.606122,scCube,Prolif_Invasive_Tumor
C_592,-2.614062,11.72449,scCube,Invasive_Tumor
C_593,1.9834692,7.0161343,scCube,Stromal
C_594,-3.0653732,9.958298,scCube,Invasive_Tumor
C_595,-1.2320966,9.874354,scCube,Invasive_Tumor
C_596,-4.434088,11.089864,scCube,Invasive_Tumor
C_597,-0.90731066,6.244293,scCube,Stromal
C_598,-2.3458982,10.796688,scCube,Invasive_Tumor
C_599,-3.7310715,11.520517,scCube,Invasive_Tumor
C_600,-1.7820373,10.047391,scCube,Prolif_Invasive_Tumor
C_601,-4.006887,12.130458,scCube,Invasive_Tumor
C_602,-2.7103603,11.17889,scCube,Invasive_Tumor
C_603,-3.5918162,10.451675,scCube,Prolif_Invasive_Tumor
C_604,-4.400828,11.136203,scCube,Invasive_Tumor
C_605,-3.562475,10.050102,scCube,Invasive_Tumor
C_606,-2.4391077,10.7690525,scCube,Invasive_Tumor
C_607,-2.119215,10.18214,scCube,Stromal
C_608,-1.8204898,9.638357,scCube,Stromal
C_609,1.5142323,7.2116203,scCube,Stromal
C_610,-1.2300378,5.421924,scCube,Endothelial
C_611,-0.9857408,6.7706676,scCube,Endothelial
C_612,-4.2965846,11.144909,scCube,Invasive_Tumor
C_613,-3.4020636,9.705195,scCube,Prolif_Invasive_Tumor
C_614,-2.3110983,10.29725,scCube,Invasive_Tumor
C_615,-4.2275734,10.021618,scCube,Prolif_Invasive_Tumor
C_616,0.4971389,7.1843524,scCube,Stromal
C_617,-3.3352556,10.075631,scCube,Invasive_Tumor
C_618,-2.5798604,11.427597,scCube,Invasive_Tumor
C_619,-4.3493013,11.250481,scCube,Invasive_Tumor
C_620,-3.665402,10.948514,scCube,Invasive_Tumor
C_621,-0.12235523,7.4882703,scCube,Stromal
C_622,-4.0966344,10.56037,scCube,Invasive_Tumor
C_623,-2.4680796,11.254806,scCube,Invasive_Tumor
C_624,3.2913241,6.0694714,scCube,CD8+_T_Cells
C_625,-1.0176415,6.0032773,scCube,Endothelial
C_626,-3.2795622,10.137833,scCube,Invasive_Tumor
C_627,-1.571024,9.8666115,scCube,Invasive_Tumor
C_628,-4.1284037,12.089784,scCube,Invasive_Tumor
C_629,1.5448275,6.3198423,scCube,Stromal
C_630,-3.222006,9.918102,scCube,Invasive_Tumor
C_631,-3.2516344,11.493605,scCube,Invasive_Tumor
C_632,-4.370688,10.341647,scCube,Prolif_Invasive_Tumor
C_633,-2.5345058,10.347114,scCube,Invasive_Tumor
C_634,1.5247123,7.4324517,scCube,Macrophages_1
C_635,-0.6983405,6.186502,scCube,Stromal
C_636,-3.1983414,12.576417,scCube,Invasive_Tumor
C_637,-3.5464787,9.719137,scCube,Prolif_Invasive_Tumor
C_638,-3.5766475,12.449283,scCube,Invasive_Tumor
C_639,-3.4053276,10.240233,scCube,Invasive_Tumor
C_640,1.458226,6.332773,scCube,Stromal
C_641,-1.7531646,10.221964,scCube,Invasive_Tumor
C_642,-2.4513285,9.868431,scCube,Invasive_Tumor
C_643,-3.1118953,12.211984,scCube,Invasive_Tumor
C_644,-4.219857,10.708197,scCube,Prolif_Invasive_Tumor
C_645,-0.9461313,6.0626893,scCube,Endothelial
C_646,-2.4046607,12.429407,scCube,Invasive_Tumor
C_647,2.96353,4.568187,scCube,B_Cells
C_648,-3.0394871,12.867922,scCube,Invasive_Tumor
C_649,-2.4290318,10.135974,scCube,Invasive_Tumor
C_650,-3.171498,11.674902,scCube,Invasive_Tumor
C_651,-3.4241757,9.78688,scCube,Invasive_Tumor
C_652,-1.877083,9.75369,scCube,Invasive_Tumor
C_653,-2.308159,11.537839,scCube,Prolif_Invasive_Tumor
C_654,-3.5729632,11.324602,scCube,Invasive_Tumor
C_655,1.8146108,7.380916,scCube,Macrophages_1
C_656,-0.06536,7.059261,scCube,Stromal
C_657,-2.2890131,11.884783,scCube,Invasive_Tumor
C_658,-2.0106714,12.0614195,scCube,Invasive_Tumor
C_659,-3.2833369,9.715959,scCube,Prolif_Invasive_Tumor
C_660,-3.7551007,12.327185,scCube,Invasive_Tumor
C_661,-1.3516936,9.842794,scCube,Prolif_Invasive_Tumor
C_662,-4.023693,10.510458,scCube,Invasive_Tumor
C_663,-2.24166,10.755776,scCube,Invasive_Tumor
C_664,-1.7241411,9.099097,scCube,Stromal
C_665,-4.1952906,10.280533,scCube,Invasive_Tumor
C_666,-4.0714874,10.650978,scCube,Prolif_Invasive_Tumor
C_667,-1.2915634,5.27739,scCube,Endothelial
C_668,-2.1126149,11.99459,scCube,Invasive_Tumor
C_669,-3.1251774,9.996642,scCube,Invasive_Tumor
C_670,-0.53280807,6.530413,scCube,Stromal
C_671,-4.511504,10.460348,scCube,Prolif_Invasive_Tumor
C_672,-3.4163103,11.8085,scCube,Invasive_Tumor
